,train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std
0,0.7886496000000001,0.0010773648592747006,0.7537093,0.0014956560466898741,0.7881631,0.00971225453177582,0.7525920000000001,0.011510947762890762
1,0.7971397,0.006157825558588034,0.7675707,0.00698110393920619,0.7956752,0.008195045879066231,0.7654369000000001,0.010675136668445967
2,0.8032405,0.005880235900880174,0.7756033999999999,0.0041932989685926235,0.8018122,0.012630514920619828,0.7734912,0.01507859180958222
3,0.8051456,0.007632787750225976,0.7786201,0.006702663059560726,0.8036724,0.01491017019487033,0.7762182,0.017321542187692173
4,0.8090111,0.007789126336759495,0.7827339,0.006654663454300318,0.8074382,0.014406803544159266,0.7794648000000001,0.0164867986753038
5,0.8111779,0.006532923104552824,0.7842186,0.006016465095053749,0.809577,0.01205497596015853,0.781795,0.01497120868200026
6,0.8128952,0.005726815394265819,0.7865285999999999,0.004700688889939429,0.811153,0.011956962239632612,0.7848852,0.014576841542666221
7,0.8131945999999999,0.005535358492455569,0.787424,0.004351416803754826,0.811342,0.011793379812420178,0.7849752,0.014444740086273604
8,0.8153212999999999,0.003118474949394335,0.7890608,0.0032035703457236357,0.8134100999999999,0.011525994746224738,0.7865112999999999,0.01449211302088137
9,0.8175307,0.0027975807781009557,0.79057,0.0023080350517268957,0.8154171,0.010528196687467416,0.7874914,0.01413843649205952
10,0.8180066,0.002631193121000434,0.7912267999999999,0.002218526754402582,0.8163539999999999,0.010629818606166328,0.7883096,0.014284423020899368
11,0.8187442,0.003001935369057765,0.7916486,0.002634681088860672,0.8173236000000001,0.010013893860032656,0.7886931,0.013978653357530547
12,0.8194763999999999,0.0026002431886267686,0.7923705,0.002269279279859566,0.8182531000000001,0.010259834233066336,0.7899184,0.01439744055865485
13,0.8200504000000001,0.0024603269782693536,0.7930356999999999,0.0025044684885220654,0.8185317,0.009763542226569224,0.7905714,0.013462969785303706
14,0.8198603,0.0022919582478745084,0.7929203,0.002305692783091455,0.8183743,0.009853649324488869,0.7905519,0.01347662814987487
15,0.8199983,0.0023809748444702057,0.7932026,0.0021739928794731666,0.8183657999999999,0.009420510461753137,0.7905963,0.01306572783315189
16,0.8200664,0.002235488993486655,0.7932422,0.002184659232008511,0.8184217,0.009480388252070695,0.7905146999999999,0.01300285685570674
17,0.8203184,0.0023689997973828487,0.7934976,0.0024736514790891667,0.8185697,0.009269248772689188,0.7905082000000001,0.01237051822519978
18,0.8205698,0.0026339665070004214,0.793779,0.0026923229375392416,0.8190821999999999,0.009369633160375068,0.791093,0.012237003799950375
19,0.8208957000000001,0.0027310564274653786,0.7942815,0.0026601112476736764,0.8190775,0.00949133283843739,0.7911554,0.012474486011054732
20,0.8207712,0.002812657455148074,0.7941097,0.0027855187685599924,0.8188982000000001,0.00954704019893078,0.7908786999999999,0.012419632225231148
21,0.8209942,0.002898966533094154,0.7943479,0.0029391964361029045,0.8191178000000001,0.009764237100767289,0.7912102000000001,0.012787757315495151
22,0.8212086,0.0030544804861056193,0.7945069,0.0029982252233613166,0.8195448000000001,0.009897504865368858,0.7916736999999999,0.012687065413640765
23,0.8212005,0.003000029741519242,0.7945952999999999,0.002723490849993804,0.8192896000000001,0.00983612875271568,0.7913509999999999,0.012687242947149716
24,0.8213538,0.0030007537986312806,0.794958,0.0025767608348467273,0.8194651000000001,0.009712244400240351,0.7920557,0.012518008747800121
25,0.8216639000000001,0.0030323854784641262,0.7954362999999999,0.00246537040016302,0.8197646999999998,0.00932513963487948,0.7925175999999999,0.012230819148364519
26,0.8215686999999999,0.002988704001737218,0.7952983,0.002402861171603545,0.8197075,0.009460847586236654,0.7924469999999999,0.012349968793482827
27,0.8217768,0.003071318374900256,0.7955633000000001,0.0025410579706098657,0.8198405,0.009339528020729956,0.7926154000000001,0.0124742536466115
28,0.8224621000000001,0.002118825780945669,0.7960773000000001,0.0022104006899202823,0.8205237999999999,0.009425029345312417,0.7931778,0.012286289332422538
29,0.8227140000000001,0.002118619456155357,0.796505,0.0022034413084990527,0.8208399,0.009547981864771222,0.7937185999999999,0.012025514951136195
30,0.8227489,0.0022854299136048743,0.7966915,0.002402950571693056,0.8208181999999999,0.009491110533546638,0.7939201,0.01195547940862265
31,0.8226898,0.00210207886626547,0.7966342,0.0023797417422905306,0.8207887999999999,0.009464198400287253,0.7936171,0.011961312557156923
32,0.822669,0.001993423938854973,0.7965978,0.0023314050184384326,0.8207314,0.009491069509807626,0.7935089000000001,0.011939955774206196
33,0.8230674,0.0021547960089066454,0.7969518999999999,0.002379356570587945,0.8212894000000001,0.00935773023975365,0.7940914000000001,0.0119873091158942
34,0.8232848,0.002039817972271051,0.7971457000000001,0.0022753312747817622,0.8216070999999999,0.009278134106058187,0.794421,0.011972345810241196
35,0.8234233,0.0019772579017417083,0.7972674000000002,0.0021597204078306212,0.8218175999999999,0.009362851287935728,0.7946301,0.011930403903053749
36,0.8234969000000001,0.0020749494668545632,0.7974536000000001,0.0021179157301460406,0.8218581,0.009308941405444537,0.7946195999999999,0.012014070053066936
37,0.82376,0.0016900242601809046,0.7976718,0.0020539548583160218,0.8220834,0.009404872643475821,0.7951568999999999,0.012362433874039524
38,0.8238983000000001,0.0016789655178114907,0.7979460000000002,0.0022587251271458364,0.822154,0.009335460588530164,0.7953884,0.012058211071299094
39,0.8240476000000001,0.0018476998782269835,0.7981735,0.0022594069686535036,0.8225526000000001,0.009095295126602518,0.7958581999999998,0.011958337081718347
40,0.8241432,0.0016662799764745326,0.7984660000000001,0.0018892399000656345,0.822514,0.00918926858895744,0.7962311,0.011897944658217226
41,0.8241504000000001,0.0016346674401846867,0.7985631,0.0018009306177640305,0.8225657999999999,0.009295676293847609,0.7963,0.011945031025493422
42,0.8243104000000001,0.0015379753704139797,0.7986840000000001,0.001730745793003698,0.8226114000000001,0.009320120151586017,0.7963408000000001,0.011934497046796735
43,0.8243178,0.0015539506941985046,0.7986757,0.0017578101177317255,0.8225539999999999,0.009415842267158045,0.7963148,0.011997104624033257
44,0.8245912000000001,0.0016544315519234896,0.7991209,0.001577760720134729,0.8229469999999999,0.00928825434621597,0.7967379,0.01183249402662007
45,0.8248158,0.0013984599243453207,0.7992748,0.001582271519051005,0.8231626000000001,0.009360003570512143,0.7968365000000001,0.011878892593587992
46,0.8247657,0.001426598545492034,0.7992368999999999,0.001605441836380269,0.8230577,0.009389316152414938,0.7965483,0.012009183428110339
47,0.824897,0.0014067118397169927,0.799396,0.0015516854707059633,0.8232103000000001,0.009408990552126191,0.7966933,0.012003182095177919
48,0.8252326999999999,0.0012688817163155608,0.7996554,0.0013710160611750506,0.8235056000000001,0.009362168575709364,0.7969849,0.012022408913774315
49,0.8255127999999999,0.0013901852250689654,0.7999034,0.0013393482892810294,0.8236791,0.009167575322297585,0.7971014000000001,0.011876800261013065
50,0.8255600000000001,0.0014609379863635553,0.799995,0.00139126539524277,0.8237743,0.009129319460397911,0.7972574,0.011825723455247896
51,0.8256724,0.0014292788531283986,0.8002999000000001,0.0013803718665635091,0.8238614999999999,0.009038643363359362,0.7974140000000001,0.011783064423145626
52,0.8259023000000001,0.0014042197869279659,0.800522,0.001312153573328988,0.8241611000000001,0.009176683697828968,0.7977147,0.011872425245500617
53,0.8261756,0.0014041106936420599,0.8007078,0.001311659925437993,0.8245012,0.009202759410090001,0.7978916,0.01190687631748984
54,0.8262917999999999,0.0014237049413414144,0.800882,0.0013164827382081644,0.8246195999999999,0.009167633862671437,0.7979987,0.011806926501422815
55,0.8263589999999998,0.001467587203541913,0.8009789999999999,0.0013354299682124848,0.8246845,0.009144419590657463,0.7980783999999999,0.011934990290737583
56,0.8265596000000001,0.0014513295421784828,0.8010906,0.0013021703575185702,0.8249014000000001,0.00912249176705575,0.7984234,0.011488923354257358
57,0.826615,0.001462359873628922,0.8011664,0.0012642249166979738,0.8250679,0.009193888398822335,0.7986785000000001,0.011533971391069096
58,0.826736,0.001396144476764493,0.8013103000000001,0.001200797822283153,0.8251398,0.009224836126457756,0.7987968000000001,0.011564404340907481
59,0.8268138,0.0013992369206106707,0.8014076000000001,0.0012347133432501754,0.8252648,0.009265347287608802,0.7989322999999999,0.01156195543193278
60,0.8269926,0.0013429523595422182,0.8015724000000001,0.001257618877084794,0.8253882999999999,0.009357240405696528,0.7990927,0.011609198947817185
61,0.8270942,0.0013900595526811137,0.8017958999999999,0.0014373349261741289,0.8253878,0.009183070987420293,0.7991192,0.011485275328001528
62,0.8271285,0.0014066938721697807,0.8018525999999999,0.001455293661087,0.825473,0.009264224392791886,0.7992771000000001,0.011429045624635517
63,0.8272740000000001,0.0014862688854981726,0.8019515,0.0014781416204139512,0.8256396,0.009209461419648833,0.7993725,0.01142214803134681
64,0.8273444999999999,0.0014579202481617487,0.8020354000000001,0.001485769645671892,0.8257049999999999,0.009171717538171349,0.7995988,0.011523352956496646
65,0.8273605999999999,0.0014358402557387829,0.8020539,0.0014431440295410536,0.8257345,0.009240270983580516,0.7996264,0.01151665049569537
66,0.8276313999999999,0.0013880685285676598,0.8022798,0.0013651354365043827,0.8258993,0.009272374345872775,0.799843,0.011651417373006607
67,0.8276907999999998,0.001395709052775678,0.8023472,0.0013359932484859557,0.8260021,0.009337099779374764,0.7999809999999999,0.011813652195659054
68,0.8278310999999998,0.0013403419302551259,0.8024823,0.0012147049065513815,0.8261274000000001,0.009385023592937847,0.8001056,0.0118125805918944
69,0.8279218,0.001273828544192654,0.8025411000000002,0.001161515686506203,0.8262741,0.009385785736420797,0.8003052,0.011896716335190984
70,0.8281076,0.0012752937073474487,0.8027122,0.0011485224246831406,0.8263649000000001,0.009455095096824781,0.8004806,0.011990618417746447
71,0.8282523000000002,0.0012166839400600412,0.8028492,0.0010657159846788355,0.8264656,0.009497318434168662,0.8006586,0.012068794680497309
72,0.8284475,0.0009962349371508685,0.8030776,0.0008524892022776619,0.8266435,0.009615410997456117,0.8007996000000001,0.01198120287951088
73,0.828549,0.0009321842092634102,0.803204,0.0008277573315893899,0.8267000999999998,0.00969503336198491,0.8009121,0.011966414704914774
74,0.8288241000000001,0.001002475880009103,0.8035221,0.0009646372841643828,0.8268964999999999,0.009653332266632076,0.8011142999999998,0.011860610988056212
