,train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std
0,0.7830802,0.0011162120587056828,0.5158289,0.006602846938253218,0.7818236000000001,0.008752679454886949,0.510946,0.017224566850867408
1,0.8040463000000001,0.005273832402532337,0.5560804,0.006408035193411465,0.8028067,0.00835583687071497,0.5492583,0.017545887792015546
2,0.8047078000000001,0.0043690244174185945,0.5588003999999999,0.004610618943265635,0.8052455999999999,0.009009711507035074,0.5547264999999999,0.01936791667810453
3,0.8064221,0.004246197933445875,0.5618402,0.0035566903098245804,0.8062919000000001,0.009333987062879412,0.5571710999999999,0.01894649554112844
4,0.8076056999999999,0.0035848061049378968,0.5633005,0.003340133897016691,0.8061600999999999,0.009996292127083927,0.5565415,0.019452124543349998
5,0.8088825,0.0025365148629566386,0.5657253,0.004171520659184124,0.8077789,0.00981332516989018,0.5607405,0.01630242775325196
6,0.8085809000000002,0.0030150944744734,0.5654467999999999,0.0034721738090135973,0.8071716,0.009460487515979298,0.5608015999999999,0.016884151599651082
7,0.8082267,0.0032559432749972744,0.5652631,0.002652870726213392,0.8067088,0.00978078984336132,0.5602482,0.017758564434097703
8,0.8087422999999999,0.002959992130057116,0.5660322999999999,0.003164029457827482,0.8062873999999999,0.009004394929144333,0.5595367,0.016788456719126994
9,0.8094870999999999,0.0031531014081377135,0.5680538,0.002858959209222814,0.807559,0.0086907770768787,0.5623172,0.017890476610755785
10,0.8109275,0.00281996458311093,0.5700621,0.0030660585268386504,0.8088339,0.008009187554927156,0.5654474,0.015343050610618485
11,0.8109316999999999,0.0028962351095862433,0.5702839,0.003172089830064715,0.8087164000000001,0.00837656003619626,0.5655070999999999,0.01674786413516663
12,0.8109892999999999,0.002976926604738527,0.5707294999999999,0.0030905174081373443,0.8087135999999999,0.008535817151274994,0.5662858999999999,0.016311699092675793
13,0.8113747,0.0028179139465214246,0.5714627999999999,0.0027631797914721415,0.8092736,0.008471974589197025,0.5671106,0.01636671472959676
14,0.8116707,0.0029106591366905225,0.5717434,0.0030611507705436613,0.809321,0.008990157417976617,0.5674356,0.01700621375380186
15,0.8115517999999999,0.0027773681714889486,0.5717907999999999,0.00305742789939518,0.8090831999999999,0.009179222317821919,0.5678498000000001,0.016947946181174876
16,0.8119126999999999,0.0026089828688590404,0.5721571999999999,0.0029200396504157136,0.8097947,0.009169519998887616,0.5682624000000001,0.01660712986159859
17,0.8124290999999999,0.0024095753339541163,0.5728519000000001,0.0028129457673407186,0.8100419000000001,0.00935992884000727,0.5685032,0.01655577240602201
18,0.8124695,0.002515956607336458,0.5736483,0.002334886166390134,0.8100673,0.009166647370222122,0.5687998,0.016450935364288564
19,0.8126086000000001,0.0025039103897703673,0.5738583,0.0029362909273435694,0.8100957,0.009060940426357517,0.5686665,0.016390642106092115
20,0.8128886000000002,0.0021496056940750866,0.574395,0.0021853844970622384,0.8102461999999999,0.00908332391583609,0.568787,0.016366606563365534
21,0.8133538999999999,0.0018245128911575379,0.5751427,0.002528464199865229,0.8106691000000001,0.00905539688197045,0.5697403000000001,0.015776527108651024
22,0.8136037999999999,0.001649898772652432,0.5758974,0.0024001978335128874,0.8108153,0.00906702361362316,0.5699913999999999,0.015361049561797529
23,0.8140369,0.0017352501519953987,0.5762496,0.0027015071793352638,0.8112107999999999,0.008496025774443012,0.5698618,0.014690818614359108
24,0.8143792000000001,0.0017267399804255345,0.5763922,0.002653902929649091,0.8115704000000001,0.008928793235370614,0.5696015999999999,0.014893636031540446
25,0.8145827000000001,0.0014516885375313784,0.5764208000000001,0.0024154455820821295,0.8115924,0.009015236460570515,0.5699507,0.01415194212148988
26,0.8147304,0.0014519404395497745,0.5765964,0.0026349610319698993,0.8118917,0.008768953632560738,0.5703832,0.013962358094534031
27,0.8147753999999999,0.0014597960953503105,0.5769545,0.0021800132683082504,0.8120122000000001,0.00869784467325095,0.5706152,0.014035350332642223
28,0.8149431,0.0013795401733911002,0.5772472000000001,0.002231821354857944,0.8120675,0.008692204211245821,0.5704428000000001,0.013972499338343167
29,0.8150142,0.0014237667505599396,0.5771322,0.0023235211985260513,0.8121321,0.008982095651349964,0.5702598000000001,0.014031862369621518
30,0.8153314,0.001436984704163541,0.5774229,0.0026820481520658823,0.8126191,0.008736917516492878,0.5707988,0.013651180987738742
31,0.8155433000000001,0.0015980260354574948,0.5777027,0.002652934980356662,0.8129052,0.008744574338411212,0.5711837,0.013892942712398968
32,0.8156469,0.0015344408395242756,0.5778694,0.002512805571467888,0.812839,0.008690335827803196,0.5712742,0.01427207788515744
33,0.8156810999999999,0.0015974256445919384,0.5778521000000001,0.002554084667743028,0.8128684999999999,0.00872223629867937,0.5712143999999999,0.014713594633535335
34,0.8157932999999999,0.0016037661332002357,0.5779289999999999,0.0025655821561587147,0.8131337000000001,0.008649086565065689,0.571464,0.01468031439717828
35,0.8159119,0.0015903436389661197,0.5781235999999998,0.0025555130287282907,0.8131983,0.008731203239531202,0.5716498999999999,0.014714772063813964
36,0.8159592,0.0015929412292988007,0.5783332,0.0024976336320605536,0.8132353,0.00883315078610117,0.5716373000000001,0.015014604563890468
37,0.8162151,0.0015818460386523173,0.5787269,0.0023431122657696086,0.8134475,0.009013373755148497,0.5719334,0.015179151782626066
