,train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std
88,0.9999948999999999,3.299999999998338e-06,0.9999951999999999,3.124099870357968e-06,0.9459204,0.0038320187421253538,0.9552970999999999,0.0034170991045037115
89,0.9999958999999998,2.3430749027645077e-06,0.999996,2.1908902300076534e-06,0.9459658999999998,0.003745038623298844,0.9553223000000001,0.003346988887044611
90,0.9999965,2.012461179746996e-06,0.9999966,1.8547236990938126e-06,0.9460460999999999,0.00374560845390973,0.9553963,0.0033442168903945317
91,0.9999974,1.5620499351807609e-06,0.9999974,1.5620499351807609e-06,0.9461421000000001,0.0038144623068002725,0.9554581000000001,0.0034143723420271576
92,0.9999975000000001,1.4317821063222824e-06,0.9999976,1.3564659966182258e-06,0.9461307,0.0037903198558960722,0.9554286999999999,0.0034070048444344845
93,0.9999979,8.306623862715876e-07,0.9999979,8.306623862715876e-07,0.9462116,0.003817951785971107,0.9554875,0.0034490115468058524
94,0.9999977,8.99999999993807e-07,0.9999978,9.797958971006537e-07,0.9462954,0.0037964138920829173,0.9555317000000001,0.0034271444104385083
95,0.9999983,1.1874342086930583e-06,0.9999983,1.1874342086930583e-06,0.9464065999999999,0.0038175237576209033,0.9556258999999999,0.0034235840124057088
96,0.9999988,7.483314773288319e-07,0.9999988,7.483314773288319e-07,0.9464256000000001,0.0037666328252167016,0.9556341999999999,0.0033787396703504565
97,0.9999988,5.999999999728445e-07,0.9999988,5.999999999728445e-07,0.9464833,0.0037971216480381744,0.9556777000000001,0.003404721194165531
98,0.9999990000000001,6.324555320167542e-07,0.9999990000000001,6.324555320167542e-07,0.946495,0.0038241885413771125,0.9557188,0.0034056774891348817
99,0.9999990000000001,6.324555320167542e-07,0.9999990000000001,6.324555320167542e-07,0.9464758999999999,0.003854767501419526,0.9557261,0.0034267131905077884
100,0.9999993000000001,4.582575695087615e-07,0.9999993000000001,4.582575695087615e-07,0.9465095,0.003836318319691416,0.9557414999999999,0.003408964219524755
101,0.9999994000000001,4.89897948570723e-07,0.9999994000000001,4.89897948570723e-07,0.9464634000000001,0.0038541611850051206,0.9557233,0.0034174086103361877
102,0.9999994000000001,4.89897948570723e-07,0.9999994000000001,4.89897948570723e-07,0.9464475999999999,0.003829797623896063,0.955726,0.0033921312179808275
103,0.9999994000000001,6.633249580667222e-07,0.9999994000000001,6.633249580667222e-07,0.9464838,0.003872926304488606,0.9557572999999998,0.003434451515162205
104,0.9999996,4.89897948570723e-07,0.9999996,4.89897948570723e-07,0.9465577,0.003889133015210472,0.9557973000000001,0.003436205728707182
105,0.9999994000000001,6.633249580667221e-07,0.9999994000000001,6.633249580667221e-07,0.9466231,0.003890571254970149,0.9558352000000001,0.00344209264256497
106,0.9999994000000001,6.633249580667222e-07,0.9999994000000001,6.633249580667222e-07,0.9467549,0.003890333956101991,0.9559255,0.00345357152090413
107,0.9999995000000002,6.708203932444014e-07,0.9999995000000002,6.708203932444014e-07,0.9467291999999998,0.0038650509906080076,0.9559236999999999,0.003405913505948147
108,0.9999998,4.000000000115022e-07,0.9999998,4.000000000115022e-07,0.9467291999999998,0.003900302521600091,0.9559279,0.0034175187329406227
109,0.9999997,4.582575695087615e-07,0.9999997,4.582575695087615e-07,0.9467632,0.003893783810126086,0.9559363,0.0034140392220945643
110,0.9999998999999999,3.000000000086267e-07,1.0,0.0,0.9467803000000001,0.003847227912406545,0.9559608999999998,0.0034131059007889058
111,0.9999998999999999,3.000000000086267e-07,0.9999998999999999,3.000000000086267e-07,0.9468223,0.003822332038167284,0.9559846000000001,0.003397702141153648
112,0.9999998999999999,3.000000000086267e-07,0.9999998999999999,3.000000000086267e-07,0.9468447,0.0038698646242472,0.9560136,0.0034096923086988275
113,1.0,0.0,1.0,0.0,0.9469286,0.0038717442374206386,0.9560682999999999,0.0034069605823959896
114,1.0,0.0,1.0,0.0,0.9469430999999998,0.003854051931409338,0.9560976,0.0034205209895570043
115,1.0,0.0,1.0,0.0,0.9469167000000001,0.0038944351079456983,0.9560837,0.0034445380546598804
116,1.0,0.0,1.0,0.0,0.9469451000000001,0.0038917069121402223,0.9561295999999999,0.003434038328266015
117,1.0,0.0,1.0,0.0,0.9469749999999999,0.0038643220362697553,0.9561250000000001,0.0033987689830290006
118,1.0,0.0,1.0,0.0,0.9469723999999999,0.0039029570379392987,0.9561153000000001,0.0034324946919114066
119,1.0,0.0,1.0,0.0,0.9470048999999999,0.0039002519521179678,0.9561491,0.0034492361603694296
120,1.0,0.0,1.0,0.0,0.946995,0.003919803796110222,0.9561581,0.0034538417291474204
121,1.0,0.0,1.0,0.0,0.9470632,0.003883371313691222,0.9561954,0.0034156786207136234
122,1.0,0.0,1.0,0.0,0.9471287,0.003896637808418934,0.9562918999999999,0.0033953913014555443
123,1.0,0.0,1.0,0.0,0.9471561,0.00387083162769966,0.9562896000000001,0.0034093950841755046
124,1.0,0.0,1.0,0.0,0.9472174000000001,0.0038854196993375226,0.9563326,0.003424468052121385
125,1.0,0.0,1.0,0.0,0.9472698999999999,0.0038643602691778166,0.9563689,0.003412426657087297
126,1.0,0.0,1.0,0.0,0.9473373,0.003853347792504589,0.9564282000000001,0.003417237328603341
127,1.0,0.0,1.0,0.0,0.9473654999999999,0.00386381498651267,0.9564548,0.0034258344326601802
128,1.0,0.0,1.0,0.0,0.9473649,0.0038698909920048107,0.9564541999999999,0.0034061816980307997
129,1.0,0.0,1.0,0.0,0.9473171,0.003972696878695872,0.9564191000000001,0.0034787290337133132
130,1.0,0.0,1.0,0.0,0.9473721999999999,0.004010571749763365,0.9564717,0.0035146439378691075
131,1.0,0.0,1.0,0.0,0.947428,0.004036058721079254,0.9564954,0.003525836133458286
132,1.0,0.0,1.0,0.0,0.9474108999999998,0.00404208477026398,0.9564767,0.003517453199404355
133,1.0,0.0,1.0,0.0,0.9473663000000002,0.004052413257554072,0.9564423999999999,0.003517530446207961
134,1.0,0.0,1.0,0.0,0.9474045,0.00403079201274389,0.9564613,0.0034840660168831646
